prices,volume,macd,signal_line,macd_histogram,stochastic_k,stochastic_d,metrics
0.06803799,14874.0,0.00020021190229474461,0.0006408312681362061,-0.00044061936584146146,45.800730083318484,29.452152737473487,
0.06274802,7184.24,-0.0001289876088545472,0.0004868674927380555,-0.0006158551015926026,28.291804286831596,35.13015197431195,
0.06260652,8145.96,-0.00039672525879937137,0.0003101489424305701,-0.0007068742012299415,35.60020944183397,36.56424793732801,
0.06023277,893.97,-0.0007913291126444705,8.985333141556197e-05,-0.0008811824440600324,30.231570418954966,31.374528049206845,
0.06000862,3298.27,-0.0011093545922935405,-0.00014998825332625853,-0.000959366338967282,29.584824805947456,31.80553488891213,
0.06040329,8470.29,-0.0013143939898272033,-0.00038286940062644747,-0.0009315245892007559,31.143077475910747,30.31982423360439,
0.0607938,911.23,-0.0014289067486946,-0.000592076870240078,-0.000836829878454522,32.26300277407427,30.99696835197749,
0.06035231,3455.8,-0.001537559460072821,-0.0007811733882066266,-0.0007563860718661944,30.996874326950735,31.467651525645252,
0.06010664,2340.15,-0.0016247617899552078,-0.0009498910685563429,-0.0006748707213988648,30.29232886588744,31.184068655637486,
0.06052719,1736.18,-0.001641018751658431,-0.0010881166051767606,-0.0005529021464816704,34.74872031455522,32.012641169131136,
0.06019632,4936.59,-0.0016614488071050246,-0.0012027830455624135,-0.0004586657615426111,33.777708909639315,32.93958603002733,
0.06341174,7687.5,-0.0014020206305221106,-0.001242630562554353,-0.00015939006796775765,43.214072108462595,37.24683377755238,
0.06011142,795.76,-0.0014460608838486252,-0.0012833166268132073,-0.00016274425703541795,33.52855102806239,36.840110682054764,
0.06111882,10050.56,-0.0013837236363540353,-0.001303398028721373,-8.03256076326623e-05,41.97538033729052,39.57266782460517,
0.06071952,14066.33,-0.001350967973657649,-0.0013129120177086282,-3.8055955949020843e-05,40.627204122927466,38.71037849609346,
0.08017105,3660.94,0.00024177994410912174,-0.0010019736253450784,0.0012437535694542002,80.12009714855155,54.24089386958985,
0.09092079,728.74,0.0023444331566715854,-0.00033269226894174566,0.002677125425613331,67.86367410254972,62.87032512467624,
0.05914367,7282.76,0.0014301668912242577,1.987956309145502e-05,0.0014102873281328027,16.802811847772134,54.9288610329578,
0.06072073,7101.38,0.0008233685705322097,0.00018057736457960597,0.0006427912059526037,19.33690063327313,34.667795527864996,
0.06011195,12917.52,0.0002900100164796582,0.00020246389495961643,8.754612152004176e-05,18.358686379638325,18.1661329535612,
0.0605423,14317.24,-9.683853745301452e-05,0.00014260340847709025,-0.00023944194593010477,19.050191527724234,18.91525951354523,
0.06011619,5709.85,-0.00043281311916718024,2.7520102948236152e-05,-0.0004603332221154164,18.365499396549875,18.591459101304142,
0.06167253,11538.45,-0.0005669562459327815,-9.137516682796739e-05,-0.0004755810791048141,20.866294382426528,19.427328435566878,
0.06064239,15540.26,-0.0007477695076900659,-0.0002226540350003871,-0.0005251154726896788,18.42129046337618,19.21769474745086,
0.06081969,684.36,-0.0008667671400333643,-0.00035147665600698255,-0.0005152904840263818,18.708968731011087,19.3321845256046,
0.06068186,2151.86,-0.0009611162008147656,-0.00047340456496853915,-0.0004877116358462264,18.485332545855307,18.53853058008086,
0.06072084,12046.65,-0.0010209739982837973,-0.0005829184516315908,-0.0004380555466522065,18.548579578412603,18.580960285093,
0.06095292,10723.37,-0.001037722597459989,-0.0006738792807972705,-0.0003638433166627186,18.92514118220678,18.6530177688249,
0.06121943,7092.92,-0.0010177587637950763,-0.0007426551773968317,-0.0002751035863982447,19.357567212141216,18.94376265758687,
0.06030913,23481.6,-0.0010631357173191969,-0.0008067512853813047,-0.00025638443193789215,17.880559163477677,18.721089185941892,
0.06186567,7944.9,-0.0009624035217347532,-0.0008378817326519945,-0.0001245217890827587,28.883973038253675,22.040699804624193,
0.06042254,1720.37,-0.0009876362058582194,-0.0008678326272932395,-0.00011980357856497992,35.591604123896374,27.452045441875907,
0.06005344,13073.68,-0.0010255941640078467,-0.000899384934636161,-0.00012620922937168566,34.25588669236774,32.91048795150593,
0.06043778,7177.04,-0.0010129860210879513,-0.0009221051519265192,-9.088086916143206e-05,35.646755393624105,35.164748736629406,
0.06092854,33882.93,-0.0009524149003263468,-0.0009281671016064848,-2.4247798719862087e-05,37.4227420820473,35.77512805601305,
0.06087452,27480.57,-0.000898414450723084,-0.0009222165714298046,2.380212070672062e-05,37.22725182019094,36.76558309862078,
0.06262883,33430.03,-0.0007059231075783878,-0.0008789578786595213,0.00017303477108113348,43.57583607189785,39.40860999137869,
0.06535092,43702.18,-0.00032991931329032914,-0.0007691501655856829,0.00043923085229535374,53.42667070530298,44.74325286579725,
0.08023021,138930.13,0.0011553822271153091,-0.00038424368704548456,0.0015396259141607937,60.392589020440525,52.46503193254711,
0.09881756,187441.33,0.003788664833107011,0.00045033801698501463,0.0033383268161219963,64.01316938317316,59.27747636963889,
0.11358109,50485.57,0.006986319811213254,0.0017575343758306626,0.005228785435382592,84.26509467363171,69.55695102574846,
0.11767041,14122.2,0.00973820243153907,0.0033536679869723444,0.006384534444566725,89.87463406758275,79.38429937479587,
0.11895534,25735.4,0.011885760696107292,0.005060086528799334,0.006825674167307958,91.63724140901593,88.59232338341013,
0.10429798,47485.45,0.012263622234488583,0.006500793669937184,0.005762828564551399,71.53095519729314,84.3476102246306,
0.10067396,37309.53,0.012130815608040996,0.007626798057557947,0.004504017550483049,65.22255313102563,76.1302499124449,
0.10635973,24754.25,0.01234208761742775,0.008569855969531907,0.003772231647895842,73.33389731758439,70.02913521530105,
0.10157997,6275.99,0.01198567215335837,0.0092530192062972,0.002732652947061171,66.51507093362126,68.35717379407708,
0.10547627,18151.31,0.011880656366371145,0.00977854663831199,0.002102109728059156,65.71703706093295,68.52200177071286,
0.10141351,25647.31,0.01133889213022593,0.010090615736694779,0.0012482763935311517,60.432258745959764,64.22145558017132,
0.09894639,6231.45,0.010588407533471414,0.010190174096050107,0.0003982334374213071,57.223065420132826,61.12412040900852,
0.0993313,31793.8,0.00991046048435068,0.010134231373710223,-0.00022377088935954248,57.72375067380676,58.45969161329978,
0.10191849,44828.67,0.009472751195331863,0.010001935338034552,-0.0005291841427026885,54.67836018084191,56.541725424927165,
0.1096797,34549.21,0.009640992849857505,0.009929746840399142,-0.00028875399054163753,58.52927510250603,56.9771286523849,
0.10976226,4400.43,0.009669523230470364,0.009877702118413387,-0.00020817888794302276,54.90268960166318,56.036774961670375,
0.12712502,13862.21,0.010966745571628925,0.010095510809056496,0.0008712347625724291,58.205799881353634,57.21258819517428,
0.15322619,30310.09,0.013940255319583608,0.01086445971116192,0.003075795608421689,73.3634142685523,62.157301250523034,
0.15450002,19246.49,0.01621268095892607,0.011934103960714749,0.004278576998211322,69.68532074896603,67.08484496629065,
0.18923766,65607.97,0.020579405309306326,0.013663164230433063,0.006916241078873262,71.32488176519266,71.45787226090367,
0.17411618,21586.19,0.022559833044683397,0.01544249799328313,0.007117335051400267,61.18286585585878,67.3976894566725,
0.19,28684.04,0.02512144345793113,0.01737828708621273,0.0077431563717184,71.83618518313334,68.11464426806158,
0.19357477,26586.5,0.027127285765086134,0.01932808682198741,0.007799198943098724,74.23379270648486,69.08428124849233,
0.19177651,40275.4,0.02824622084032055,0.02111171362565404,0.007134507214666512,73.02769505406468,73.0325576478943,
0.19629574,21229.97,0.029161493496526192,0.02272166959982847,0.00643982389669772,76.05875435235683,74.44008070430212,
0.19387783,5852.75,0.029353381036328063,0.02404801188712839,0.005305369149199674,69.60591433615151,72.89745458085768,
0.1973499,61555.95,0.029446183057126346,0.025127646121127983,0.0043185369359983634,71.23747649660473,72.30071506170435,
0.2413261,29652.78,0.032691395089864295,0.02664039591487525,0.0060509991749890454,95.3562294947076,78.73320677582127,
0.24709663,36664.92,0.035321715798250275,0.028376659891550256,0.006945055906700019,85.59869177750554,84.06413258960596,
0.32784901,32714.61,0.04342176699942732,0.03138568131312567,0.01203608568630165,89.07129754322587,90.00873960514633,
0.34,77155.12,0.05024243575249279,0.0351570322009991,0.015085403551493695,83.86625001768624,86.17874644613921,
0.43979451,118305.71,0.06297451678976637,0.040720529118752555,0.022253987671013817,94.54945877794914,89.16233544628709,
0.22388061,47863.28,0.055008234790026145,0.04357807025300727,0.011430164537018873,22.896377390481934,67.10402872870577,
0.31419876,30260.67,0.05534483795501571,0.04593142379340896,0.00941341416160675,51.91875068408171,56.45486228417093,
0.23296009,5021.77,0.04849727031556289,0.04644459309783975,0.002052677217723141,24.57612514861318,33.13041774105894,
0.2584812,40766.91,0.044615563471939595,0.04607878717265972,-0.0014632237007201274,33.16580484154145,36.553560224745446,
0.27081075,21937.67,0.04204945453779668,0.045272920645687116,-0.003223466107890434,37.31558066469113,31.68583688494859,
0.29529896,16799.47,0.04151324970862147,0.04452098645827399,-0.0030077367496525176,41.14536900923907,37.20891817182388,
0.288151,8519.21,0.04004985310788742,0.043626759788196676,-0.003576906680309258,38.11505832371921,38.8586693325498,
0.22813504,34055.18,0.03365931077844747,0.041633269986246835,-0.007973959207799364,15.18836900833602,31.482932113764765,
0.2707324,32920.42,0.031666973730841264,0.03964001073516572,-0.00797303700432446,30.69835751713206,28.000594949729095,
0.27879447,37408.68,0.030388276799174385,0.037789663947967456,-0.0074013871487930705,33.69700374909353,26.52791009152054,
0.28651184,2151.83,0.029655774225370718,0.03616288600344811,-0.00650711177807739,36.567440556408826,33.65426727421147,
0.28079899,14592.55,0.028288192730506062,0.0345879473488597,-0.006299754618353637,34.44257484248411,34.90233971599549,
0.28367236,764.85,0.027123567881475297,0.03309507145538282,-0.005971503573907522,35.511310306642955,35.50710856851196,
0.28794545,28316.12,0.026242885303101038,0.03172463422492647,-0.00548174892182543,39.86599206410901,36.60662573774536,
0.28037997,4859.68,0.024650313535963364,0.03030977008713385,-0.0056594565511704845,59.33249037511854,44.90326424862351,
0.28682259,2526.42,0.02363559806557386,0.02897493568282185,-0.005339337617247992,63.479239767116965,54.22590740211484,
0.28,1677.21,0.022026989328766455,0.027585346412010773,-0.005558357083244318,59.08792521894335,60.63321845372628,
0.28283327,33719.11,0.020741679357435705,0.026216613001095762,-0.005474933643660057,60.911540557092636,61.15956851438432,
0.28318445,1825.74,0.01952631206528266,0.024878552813933145,-0.0053522407486504865,61.13757522179144,60.37901366594247,
0.27008918,20857.07,0.017306942225957245,0.023364230696337966,-0.0060572884703807214,52.708892029153176,58.252669269345745,
0.25864209,35050.89,0.01445773141479395,0.021582930840029164,-0.007125199425235214,45.34104890048019,53.062505383808265,
0.21567219,21429.69,0.00863288497966841,0.018992921667957016,-0.010360036688288606,7.7072625233887155,35.252401151007355,
0.24826949,8138.11,0.0065712328156279365,0.0165085838974912,-0.009937351081863263,31.23113964872335,28.09315035753075,
0.24036115,20401.71,0.004250227697754294,0.01405691265754382,-0.009806684959789525,25.52407745567763,21.48749320926323,
0.25027239,2566.25,0.003173980979217894,0.011880326321878635,-0.00870634534266074,32.676534619912154,29.810583908104377,
0.24152809,28628.73,0.0015970460176384926,0.009823670261030606,-0.008226624243392114,31.063620415810732,29.754744163800172,
0.21094235,5747.29,-0.002096532382660332,0.007439629732292419,-0.009536162114952751,12.778489134519383,25.506214723414093,
0.22720412,4305.62,-0.003669234293063567,0.0052178569272212216,-0.008887091220284788,25.480407938725623,23.10750582968525,
0.23106174,24663.86,-0.004551863148301832,0.003263912912116611,-0.007815776060418443,28.493559398713174,22.250818823986062,
0.23698327,3430.51,-0.0047191356343340984,0.0016673032028264691,-0.006386438837160568,34.35349322506334,29.442486854167374,
0.21323766,21346.27,-0.006690646948070672,-4.286827352959193e-06,-0.0066863601207177124,15.114559257432688,25.987203960403065,
0.2126707,1680.5,-0.008204259208712456,-0.0016442813036248586,-0.006559977905087597,16.298768510658313,21.92227366438478,
0.21548632,5799.12,-0.009072034065811141,-0.0031298318560621153,-0.005942202209749026,21.0031800490075,17.472169272366163,
0.2236901,1960.38,-0.008994097055665534,-0.0043026848959827994,-0.004691412159682735,32.18674050029101,23.16289635331894,
0.22991209,6409.84,-0.008334197380415687,-0.005108987392869377,-0.003225209987546309,40.10211776429837,31.09734610453229,
0.2408912,10447.09,-0.006846378918263646,-0.005456465697948231,-0.0013899132203154148,51.57556346709238,41.288140577227246,
0.2370506,3679.5,-0.005909060420358048,-0.005546984642430195,-0.0003620757779278531,47.562040006069516,46.41324041248675,
0.25,14336.81,-0.004074353786154394,-0.005252458471175035,0.001178104685020641,48.70512275790825,49.28090874369005,
0.24553209,528.06,-0.002946888659229596,-0.004791344508785948,0.0018444558495563515,44.982888039122585,47.08335026770012,
0.24340233,168.62,-0.0021998596434425477,-0.004273047535717268,0.00207318789227472,43.20857597494023,45.63219559065703,
0.24422572,2005.42,-0.0015238273416898207,-0.0037232034969117787,0.002199376155221958,43.894545666608366,44.02866989355706,
0.26522225,10689.66,0.0006981300154291492,-0.0028389367944435936,0.003537066809872743,61.38684361800505,49.496655086517876,
0.26736488,9250.15,0.002601945950318041,-0.0017507602454912667,0.004352706195809308,63.17187773362328,56.1510890060789,
0.26837131,3771.71,0.0041441728400421485,-0.0005717736283845837,0.004715946468426732,64.01033882349019,62.85635339170617,
0.2530123,8641.57,0.004080023048913806,0.0003585857070750942,0.0037214373418387116,51.214682628943734,59.465633062019066,
0.24874725,5041.31,0.0036430353430564055,0.0010154756342713566,0.0026275597087850487,47.66145143418894,54.29549096220762,
0.24998617,701.8,0.003357981210626221,0.0014839767495423296,0.0018740044610838912,47.30139233538247,48.72584213283838,
0.26062894,16547.37,0.003945376506179488,0.0019762567008697616,0.001969119805309726,56.408524144689366,50.45712263808692,
0.26933414,4941.16,0.005055056848778994,0.002592016730451608,0.0024630401183273858,63.85765663805143,55.85585770604109,
0.27404114,15491.2,0.0062423442186358424,0.003322082228088455,0.0029202619905473876,52.330072181488895,57.53208432140989,
0.29506361,18545.83,0.008778423448938089,0.004413350472258382,0.004365072976679707,54.802250024864996,56.99665961480178,
0.3,2540.24,0.011059127194058771,0.0057425058166184605,0.0053166213774403105,58.01753245657806,55.049951554310645,
0.3,1454.4,0.01271997340810993,0.007137999334916755,0.0055819740731931754,58.01753245657806,56.94577164600704,
0.3,2810.26,0.013876249234980653,0.008485649314929535,0.005390599920051118,58.01753245657806,58.01753245657806,
0.29734758,1427.5,0.014412440390107528,0.009671007529965133,0.004741432860142395,56.28989760043333,57.44165417119648,
0.29943919,1883.39,0.014835140920305412,0.01070383420803319,0.004131306712272222,57.652252861463225,57.319894306158204,
0.29925195,356.98,0.014982318590172072,0.011559531084460967,0.003422787505711105,48.763901747266495,54.23535073638768,
0.29929227,3445.08,0.014930106467245075,0.01223364616101779,0.0026964603062272843,48.78616209942064,51.73410556938345,
0.31580281,42513.27,0.01603613598384368,0.01299414412558297,0.00304199185826071,57.02964157387367,51.526568473520264,
0.32153364,1624.77,0.01717709556540853,0.013830734413548082,0.003346361151860447,60.25911257973468,55.35830541767633,
0.32166037,1684.41,0.017885368906344956,0.014641661312107458,0.003243707594237498,58.46969332294128,58.58614915884988,
0.32369563,10364.23,0.018398818972248432,0.015393092844135654,0.0030057261281127776,55.20204718141799,57.976951028031316,
0.32831704,4846.85,0.018960081001406448,0.016106490475589815,0.002853590525816633,53.462914888813685,55.711551797724326,
0.32991032,31272.29,0.019310846169534157,0.016747361614378682,0.002563484555155475,54.53152475566802,54.39882894196657,
0.33186037,20116.34,0.019521155105593935,0.017302120312621735,0.0022190347929722,49.511531386983734,52.50199034382181,
0.41681494,27102.64,0.02624046649304146,0.01908978954870568,0.007150676944335778,78.28048806821101,60.77451473695425,
0.39890679,1517.57,0.0297772772211779,0.021227287083200125,0.008549990137977775,69.94652027648364,65.91284657722612,
0.39097345,2774.79,0.03157608155551639,0.023297045977663376,0.008279035577853013,66.25455879297904,71.4938557125579,
0.38161914,18268.52,0.03187934704190104,0.02501350619051091,0.00686584085139013,58.6776033374668,64.95956080230982,
0.31858629,15632.46,0.026725389265798982,0.025355882805568525,0.0013695064602304574,29.02594926274637,51.3193704643974,
0.32620889,7285.8,0.022990895973801106,0.024882885439215043,-0.0018919894654139367,32.478332587534716,40.06062839591596,
0.35915901,19876.22,0.02243150600458571,0.02439260955228918,-0.001961103547703468,45.577592658139075,35.69395816947338,
0.38758178,8472.41,0.024004951287911636,0.024315077899413673,-0.00031012661150203735,58.89715753414868,45.65102759327416,
0.4435984,10503.75,0.02943270914478624,0.025338604148488188,0.004094104996298052,85.1478362760439,63.20752882277721,
0.43097858,1148.35,0.032343101207639224,0.026739503560318397,0.005603597647320827,79.23389786632652,74.42629722550636,
0.42325612,11009.21,0.03363870386420331,0.02811934362109538,0.0055193602431079306,72.71043379594207,79.03072264610415,
0.42550434,2171.84,0.03444977530322979,0.029385429957522267,0.005064345345707523,73.72353158005258,75.22262108077372,
0.41881367,15550.91,0.034158911441461604,0.030340126254310137,0.003818785187151466,63.53089910217691,69.9882881593905,
0.42085583,27827.93,0.0337046586558431,0.03101303273461673,0.002691625921226369,64.43975041569348,67.23139369930765,
0.44584833,5338.32,0.03495836762829757,0.0318020997133529,0.003156267914944673,75.56251574899905,67.84438842228981,
0.44897797,1448.82,0.035791890183601904,0.0326000578074027,0.0031918323761992023,76.95534364927819,72.31920327132356,
0.4720478,10386.66,0.037877378451334875,0.03365552193618914,0.004221856515145735,87.22243599175104,79.9134317966761,
0.51760136,64086.94,0.04271355919156633,0.03546712938726458,0.007246429804301749,89.81438688750916,84.6640555095128,
0.69261156,31609.8,0.05997675311406597,0.04036905413262486,0.019607698981441116,94.12963382529705,90.38881890151907,
0.79806552,5600.14,0.08123083344520887,0.048541409995141664,0.03268942345006721,85.19884879937023,89.71428983739213,
0.72622888,8520.64,0.09122662500442102,0.05707845299699754,0.03414817200742348,72.79552980326834,84.04133747597854,
0.80887019,42195.52,0.10461093514335451,0.06658494942626894,0.03802598571708557,86.21510759114673,81.4031620645951,
0.91669859,15816.53,0.12250676633319302,0.07776931280765376,0.04473745352553926,93.33488254774664,84.11517331405389,
0.91092525,8776.75,0.13467107685134905,0.08914966561639281,0.04552141123495623,83.30722010209973,87.61907008033103,
0.90499749,2267.39,0.14219393669490332,0.09975851983209492,0.0424354168628084,82.4418102945482,86.36130431479819,
0.91613737,7011.5,0.14735612287780298,0.10927804044123654,0.038078082436566435,84.06815167931192,83.27239402531995,
1.002957,49702.79,0.1566470811364531,0.11875184858027987,0.03789523255617322,90.75474306731903,85.75490168039305,
0.98009726,26567.62,0.16031760101275783,0.12706499906677546,0.03325260194598237,86.39442617858364,87.07244030840486,
1.0754629,13334.61,0.1689738986820819,0.13544677898983676,0.033527119692245144,95.11211744709395,90.75376223099886,
1.03060678,4117.75,0.17025200382263972,0.14240782395639737,0.027844179866242352,84.39090298027048,88.63248220198268,
1.05396587,3234.15,0.17117657766412953,0.1481615746979438,0.02301500296618572,77.56099291700784,85.68800444812409,
1.07990111,7092.39,0.1720191366833692,0.1529330870950289,0.019086049588340315,78.4786280000843,80.14350796578753,
1.0705929,8605.7,0.16997639395846165,0.15634174846771545,0.013634645490746194,72.09952730095321,76.04638273934843,
1.06328791,7173.87,0.16585616733400743,0.15824463224097385,0.0076115350930335834,70.8529120877386,73.8103557962587,
1.04889086,4002.65,0.15958948815719565,0.15851360342421822,0.001075884732977428,63.72587556901814,68.89277165256998,
0.91280633,36776.09,0.1420052671707226,0.15521193617351908,-0.01320666900279649,34.28930971426485,56.289365790340526,
0.99231417,3794.81,0.132952667968549,0.15076008253252507,-0.01780741456397608,48.633572201590376,48.88291916162445,
0.87400471,9944.6,0.11490725391592227,0.1435895168092045,-0.02868226289328224,27.28898594476665,36.73728928687395,
0.91370261,1698.4,0.10262640867336958,0.13539689518203754,-0.032770486508667956,29.202595103620055,35.04171774999235,
0.87659421,12068.58,0.08887491785742796,0.12609249971711564,-0.03721758185968768,21.069976782356736,25.85385261024781,
0.89467964,6725.49,0.07853085060439768,0.11658016989457205,-0.03804931929017437,26.735033502025747,25.669201796000845,
0.98525286,13436.69,0.07675680007163155,0.10861549592998396,-0.03185869585835241,44.09045021918364,30.63182016785537,
0.95818906,4458.83,0.07233321745967358,0.10135904023592189,-0.02902582277624831,38.90455170580609,36.57667847567182,
0.99800238,4748.19,0.0712191287755507,0.09533105794384766,-0.024111929168296964,46.53348175260751,43.17616122586574,
0.90914102,23243.38,0.06244599776918025,0.08875404590891418,-0.026308048139733933,29.50608742066938,38.31470695969433,
0.86783564,4646.11,0.05156581070983968,0.08131639886909929,-0.029750588159259614,26.113618295171065,34.051062489482646,
0.94018803,22603.14,0.04822550368944645,0.07469821983316872,-0.026472716143722277,39.17797418384374,31.599226633228056,
0.9418121,2752.12,0.04518843108156623,0.06879626208284823,-0.023607831001281998,39.471225429146315,34.92093930272036,
0.94838646,2747.61,0.042818440735431396,0.06360069781336486,-0.020782257077933464,42.978389756862114,40.54252978995071,
0.90370078,2718.75,0.036908981623953396,0.05826235457548257,-0.02135337295152917,34.44927207660327,38.96629575420389,
0.91112162,12632.54,0.03245042418192412,0.05309996849677088,-0.02064954431484676,35.86568148665078,37.76444777337205,
0.91405605,12589.71,0.0288215325771215,0.048244281312841,-0.019422748735719503,36.42577364132947,35.58024240152783,
0.88761459,15284.03,0.02354064311379045,0.04330355367303089,-0.01976291055924044,31.378914692828364,34.55678994026953,
0.88751374,4534.77,0.019126879652618944,0.0384682188689485,-0.019341339216329557,31.35966553922807,33.054784624461966,
0.89032887,4537.99,0.015675401503238096,0.03390965539580642,-0.018234253892568324,31.89698700452136,31.545189078859263,
0.93085362,8836.56,0.016025358491577935,0.030332796014960722,-0.014307437523382788,39.63191151978148,34.29618802117697,
0.88280114,3736.01,0.012283669881398951,0.026722970788248368,-0.014439300906849417,30.460175591218142,33.99635803850699,
0.92205376,4838.18,0.012343425757966542,0.023847061782192005,-0.011503636024225463,43.042913808430704,37.71166697314344,
0.91437307,661.58,0.01163687260418933,0.02140502394659147,-0.00976815134240214,41.38026834029227,38.294452579980366,
0.90652589,5273.84,0.010324705516709387,0.019188960260615055,-0.008864254743905668,37.106764542334545,40.5099822303525,
0.89949294,2733.6,0.008617960869632957,0.017074760382418636,-0.00845679951278568,35.519347842240045,38.00212690828895,
0.88046151,7910.24,0.005664380637654176,0.014792684433465745,-0.009128303795811568,32.45539814771384,35.027170177429475,
